,index,days_cancel,severe_toxicity,group
337,337,-174.0,0.13871098297501397,hiphop
338,338,-173.0,0.13301014373878747,hiphop
339,339,-172.0,0.14070448319250234,hiphop
340,340,-171.0,0.14070448319250234,hiphop
341,341,-170.0,0.1451327120645038,hiphop
342,342,-169.0,0.1451327120645038,hiphop
343,343,-168.0,0.1451327120645038,hiphop
344,344,-167.0,0.1451327120645038,hiphop
345,345,-166.0,0.1451327120645038,hiphop
346,346,-165.0,0.14054033548969722,hiphop
347,347,-164.0,0.14054033548969722,hiphop
348,348,-163.0,0.14054033548969722,hiphop
349,349,-162.0,0.14054033548969722,hiphop
350,350,-161.0,0.14054033548969722,hiphop
351,351,-160.0,0.12670489771231544,hiphop
352,352,-159.0,0.12670489771231544,hiphop
353,353,-158.0,0.1230592942705907,hiphop
354,354,-157.0,0.11225853853983073,hiphop
355,355,-156.0,0.11225853853983073,hiphop
356,356,-155.0,0.13914596380374458,hiphop
357,357,-154.0,0.14544469355295547,hiphop
358,358,-153.0,0.15349375905041424,hiphop
359,359,-152.0,0.1536315439883839,hiphop
360,360,-151.0,0.15935206544710426,hiphop
361,361,-150.0,0.15935206544710426,hiphop
362,362,-149.0,0.15935206544710426,hiphop
363,363,-148.0,0.1550493656105712,hiphop
364,364,-147.0,0.1550493656105712,hiphop
365,365,-146.0,0.1550493656105712,hiphop
366,366,-145.0,0.12225863428093058,hiphop
367,367,-144.0,0.12225863428093058,hiphop
368,368,-143.0,0.12060332164959994,hiphop
369,369,-142.0,0.12078985453892173,hiphop
370,370,-141.0,0.12078985453892173,hiphop
371,371,-140.0,0.12693729208276874,hiphop
372,372,-139.0,0.12693729208276874,hiphop
373,373,-138.0,0.12693729208276874,hiphop
374,374,-137.0,0.12693729208276874,hiphop
375,375,-136.0,0.12693729208276874,hiphop
376,376,-135.0,0.1228041444776772,hiphop
377,377,-134.0,0.1228041444776772,hiphop
378,378,-133.0,0.11281713789465309,hiphop
379,379,-132.0,0.11929643563678073,hiphop
380,380,-131.0,0.11929643563678073,hiphop
381,381,-130.0,0.12751836425874763,hiphop
382,382,-129.0,0.12751836425874763,hiphop
383,383,-128.0,0.1418742022556249,hiphop
384,384,-127.0,0.1418742022556249,hiphop
385,385,-126.0,0.1418742022556249,hiphop
386,386,-125.0,0.1418742022556249,hiphop
387,387,-124.0,0.1418742022556249,hiphop
388,388,-123.0,0.13715834191240775,hiphop
389,389,-122.0,0.1101497655340693,hiphop
390,390,-121.0,0.1101497655340693,hiphop
391,391,-120.0,0.09899887335446553,hiphop
392,392,-119.0,0.09899887335446553,hiphop
393,393,-118.0,0.09321814075300093,hiphop
394,394,-117.0,0.08699240046622678,hiphop
395,395,-116.0,0.08699240046622678,hiphop
396,396,-115.0,0.07721293955384355,hiphop
397,397,-114.0,0.07721293955384355,hiphop
398,398,-113.0,0.07484714511055325,hiphop
399,399,-112.0,0.076294459315302,hiphop
400,400,-111.0,0.076294459315302,hiphop
401,401,-110.0,0.0878212738973873,hiphop
402,402,-109.0,0.0878212738973873,hiphop
403,403,-108.0,0.08918484282179506,hiphop
404,404,-107.0,0.08959691476427555,hiphop
405,405,-106.0,0.08959691476427555,hiphop
406,406,-105.0,0.08959691476427555,hiphop
407,407,-104.0,0.08959691476427555,hiphop
408,408,-103.0,0.09107625311809757,hiphop
409,409,-102.0,0.09177387913193266,hiphop
410,410,-101.0,0.09177387913193266,hiphop
411,411,-100.0,0.09177387913193266,hiphop
412,412,-99.0,0.09177387913193266,hiphop
413,413,-98.0,0.09262946143242194,hiphop
414,414,-97.0,0.09262946143242194,hiphop
415,415,-96.0,0.09262946143242194,hiphop
416,416,-95.0,0.09262946143242194,hiphop
417,417,-94.0,0.09262946143242194,hiphop
418,418,-93.0,0.09210962347207119,hiphop
419,419,-92.0,0.09141564334801923,hiphop
420,420,-91.0,0.09141564334801923,hiphop
421,421,-90.0,0.09842562394642636,hiphop
422,422,-89.0,0.09842562394642636,hiphop
423,423,-88.0,0.10011478104722955,hiphop
424,424,-87.0,0.10289656703529462,hiphop
425,425,-86.0,0.10289656703529462,hiphop
426,426,-85.0,0.10289656703529462,hiphop
427,427,-84.0,0.10289656703529462,hiphop
428,428,-83.0,0.10289656703529462,hiphop
429,429,-82.0,0.09742333740873912,hiphop
430,430,-81.0,0.09742333740873912,hiphop
431,431,-80.0,0.08987136201757405,hiphop
432,432,-79.0,0.08987136201757405,hiphop
433,433,-78.0,0.09253023381437493,hiphop
434,434,-77.0,0.09253023381437493,hiphop
435,435,-76.0,0.09253023381437493,hiphop
436,436,-75.0,0.09701193350366664,hiphop
437,437,-74.0,0.09701193350366664,hiphop
438,438,-73.0,0.09814013250750502,hiphop
439,439,-72.0,0.09814013250750502,hiphop
440,440,-71.0,0.09814013250750502,hiphop
441,441,-70.0,0.09814013250750502,hiphop
442,442,-69.0,0.09814013250750502,hiphop
443,443,-68.0,0.09789495643859718,hiphop
444,444,-67.0,0.09325552043266473,hiphop
445,445,-66.0,0.09325552043266473,hiphop
446,446,-65.0,0.09325552043266473,hiphop
447,447,-64.0,0.09325552043266473,hiphop
448,448,-63.0,0.09896726684731706,hiphop
449,449,-62.0,0.10024393231594637,hiphop
450,450,-61.0,0.10024393231594637,hiphop
451,451,-60.0,0.10110786566349395,hiphop
452,452,-59.0,0.10110786566349395,hiphop
453,453,-58.0,0.10110786566349395,hiphop
454,454,-57.0,0.10110786566349395,hiphop
455,455,-56.0,0.10110786566349395,hiphop
456,456,-55.0,0.09912793137551859,hiphop
457,457,-54.0,0.09912793137551859,hiphop
458,458,-53.0,0.09758493077108273,hiphop
459,459,-52.0,0.10850717879680691,hiphop
460,460,-51.0,0.10850717879680691,hiphop
461,461,-50.0,0.10927542071828686,hiphop
462,462,-49.0,0.10927542071828686,hiphop
463,463,-48.0,0.10927542071828686,hiphop
464,464,-47.0,0.10927542071828686,hiphop
465,465,-46.0,0.10927542071828686,hiphop
466,466,-45.0,0.10924510312207701,hiphop
467,467,-44.0,0.10924510312207701,hiphop
468,468,-43.0,0.10541828514938974,hiphop
469,469,-42.0,0.10728360313538692,hiphop
470,470,-41.0,0.10728360313538692,hiphop
471,471,-40.0,0.10753835375550322,hiphop
472,472,-39.0,0.10753835375550322,hiphop
473,473,-38.0,0.10753835375550322,hiphop
474,474,-37.0,0.11196472055856013,hiphop
475,475,-36.0,0.11196472055856013,hiphop
476,476,-35.0,0.11196472055856013,hiphop
477,477,-34.0,0.11196472055856013,hiphop
478,478,-33.0,0.11196472055856013,hiphop
479,479,-32.0,0.10945731333932218,hiphop
480,480,-31.0,0.10945731333932218,hiphop
481,481,-30.0,0.10945731333932218,hiphop
482,482,-29.0,0.10945731333932218,hiphop
483,483,-28.0,0.10880902741528517,hiphop
484,484,-27.0,0.10550137750880281,hiphop
485,485,-26.0,0.10550137750880281,hiphop
486,486,-25.0,0.10550137750880281,hiphop
487,487,-24.0,0.10550137750880281,hiphop
488,488,-23.0,0.10984285080881938,hiphop
489,489,-22.0,0.10984285080881938,hiphop
490,490,-21.0,0.10984285080881938,hiphop
491,491,-20.0,0.10984285080881938,hiphop
492,492,-19.0,0.10984285080881938,hiphop
493,493,-18.0,0.11298745011220246,hiphop
494,494,-17.0,0.11302286607140909,hiphop
495,495,-16.0,0.11302286607140909,hiphop
496,496,-15.0,0.11302286607140909,hiphop
497,497,-14.0,0.11302286607140909,hiphop
498,498,-13.0,0.12119386026818857,hiphop
499,499,-12.0,0.12181539420712442,hiphop
500,500,-11.0,0.12181539420712442,hiphop
501,501,-10.0,0.12815911600036647,hiphop
502,502,-9.0,0.12815911600036647,hiphop
503,503,-8.0,0.1304734804402596,hiphop
504,504,-7.0,0.1304734804402596,hiphop
505,505,-6.0,0.1304734804402596,hiphop
506,506,-5.0,0.1304734804402596,hiphop
507,507,-4.0,0.1304734804402596,hiphop
508,508,-3.0,0.12921811374742598,hiphop
509,509,-2.0,0.12921811374742598,hiphop
510,510,-1.0,0.12921811374742598,hiphop
511,511,0.0,0.15214863170363122,hiphop
512,512,1.0,0.15214863170363122,hiphop
513,513,2.0,0.16266450284048167,hiphop
514,514,3.0,0.18225653867314867,hiphop
515,515,4.0,0.1912499795754468,hiphop
516,516,5.0,0.20500005865313495,hiphop
517,517,6.0,0.2179550595252488,hiphop
518,518,7.0,0.22334070672550238,hiphop
519,519,8.0,0.22334070672550238,hiphop
520,520,9.0,0.22334070672550238,hiphop
521,521,10.0,0.22019259466245625,hiphop
522,522,11.0,0.20722798530133552,hiphop
523,523,12.0,0.1937994745617907,hiphop
524,524,13.0,0.1910986253000023,hiphop
525,525,14.0,0.18926946824554058,hiphop
526,526,15.0,0.17323206272089633,hiphop
527,527,16.0,0.17323206272089633,hiphop
528,528,17.0,0.17323206272089633,hiphop
529,529,18.0,0.16777202873987945,hiphop
530,530,19.0,0.16777202873987945,hiphop
531,531,20.0,0.16777202873987945,hiphop
532,532,21.0,0.16667875980021984,hiphop
533,533,22.0,0.16667875980021984,hiphop
534,534,23.0,0.16136585993376412,hiphop
535,535,24.0,0.16136585993376412,hiphop
536,536,25.0,0.1612110142911031,hiphop
537,537,26.0,0.1612110142911031,hiphop
538,538,27.0,0.1612110142911031,hiphop
539,539,28.0,0.15316376459033013,hiphop
540,540,29.0,0.15316376459033013,hiphop
541,541,30.0,0.14499405434558935,hiphop
542,542,31.0,0.14499405434558935,hiphop
543,543,32.0,0.14448543606147157,hiphop
544,544,33.0,0.14296163043889118,hiphop
545,545,34.0,0.14296163043889118,hiphop
546,546,35.0,0.1330142466834708,hiphop
547,547,36.0,0.1330142466834708,hiphop
548,548,37.0,0.1303302164045275,hiphop
549,549,38.0,0.12872906447626856,hiphop
550,550,39.0,0.12872906447626856,hiphop
551,551,40.0,0.1222496827011912,hiphop
552,552,41.0,0.1222496827011912,hiphop
553,553,42.0,0.12127440246399471,hiphop
554,554,43.0,0.12127440246399471,hiphop
555,555,44.0,0.12127440246399471,hiphop
556,556,45.0,0.12754747390309734,hiphop
557,557,46.0,0.12754747390309734,hiphop
558,558,47.0,0.12754747390309734,hiphop
559,559,48.0,0.12754747390309734,hiphop
560,560,49.0,0.12754747390309734,hiphop
561,561,50.0,0.12579830614395154,hiphop
562,562,51.0,0.12579830614395154,hiphop
563,563,52.0,0.12372667523722278,hiphop
564,564,53.0,0.12372667523722278,hiphop
565,565,54.0,0.12372667523722278,hiphop
566,566,55.0,0.12535601167114435,hiphop
567,567,56.0,0.12535601167114435,hiphop
568,568,57.0,0.12535601167114435,hiphop
569,569,58.0,0.12535601167114435,hiphop
570,570,59.0,0.12535601167114435,hiphop
571,571,60.0,0.12522942656800298,hiphop
572,572,61.0,0.12522942656800298,hiphop
573,573,62.0,0.12676062867215004,hiphop
574,574,63.0,0.12676062867215004,hiphop
575,575,64.0,0.12676062867215004,hiphop
576,576,65.0,0.12676062867215004,hiphop
577,577,66.0,0.12676062867215004,hiphop
578,578,67.0,0.12036641563003,hiphop
579,579,68.0,0.1202377149561747,hiphop
580,580,69.0,0.1202377149561747,hiphop
581,581,70.0,0.11595200634677957,hiphop
582,582,71.0,0.11595200634677957,hiphop
583,583,72.0,0.12875904341968739,hiphop
584,584,73.0,0.12875904341968739,hiphop
585,585,74.0,0.12875904341968739,hiphop
586,586,75.0,0.14005010282539906,hiphop
587,587,76.0,0.14005010282539906,hiphop
588,588,77.0,0.14005010282539906,hiphop
589,589,78.0,0.1486929475689953,hiphop
590,590,79.0,0.1486929475689953,hiphop
591,591,80.0,0.14933113276280055,hiphop
592,592,81.0,0.14933113276280055,hiphop
593,593,82.0,0.14933113276280055,hiphop
594,594,83.0,0.14933113276280055,hiphop
595,595,84.0,0.14229254478984926,hiphop
596,596,85.0,0.13824151644105345,hiphop
597,597,86.0,0.1372928838128745,hiphop
598,598,87.0,0.13209400094082313,hiphop
599,599,88.0,0.11274334134647826,hiphop
600,600,89.0,0.11274334134647826,hiphop
601,601,90.0,0.10964937922012208,hiphop
602,602,91.0,0.10964937922012208,hiphop
603,603,92.0,0.12038220556316194,hiphop
604,604,93.0,0.12178692053256417,hiphop
605,605,94.0,0.12178692053256417,hiphop
606,606,95.0,0.15571800309496603,hiphop
607,607,96.0,0.1580173069979132,hiphop
608,608,97.0,0.18413884979800424,hiphop
609,609,98.0,0.19322313166558788,hiphop
610,610,99.0,0.19322313166558788,hiphop
611,611,100.0,0.19537646242461074,hiphop
612,612,101.0,0.19537646242461074,hiphop
613,613,102.0,0.18285091359987105,hiphop
614,614,103.0,0.17809449749834094,hiphop
615,615,104.0,0.15942868007547434,hiphop
616,616,105.0,0.15558651105838753,hiphop
617,617,106.0,0.15558651105838753,hiphop
618,618,107.0,0.15558651105838753,hiphop
619,619,108.0,0.15942868007547434,hiphop
620,620,109.0,0.16049574148292706,hiphop
621,621,110.0,0.16049574148292706,hiphop
622,622,111.0,0.16049574148292706,hiphop
623,623,112.0,0.16721662486231365,hiphop
624,624,113.0,0.17026841327877,hiphop
625,625,114.0,0.17164238841587737,hiphop
626,626,115.0,0.18499631029372746,hiphop
627,627,116.0,0.18840209429755292,hiphop
628,628,117.0,0.19370426155547926,hiphop
629,629,118.0,0.19370426155547926,hiphop
630,630,119.0,0.19370426155547926,hiphop
631,631,120.0,0.18533234925212258,hiphop
632,632,121.0,0.16411243046984314,hiphop
633,633,122.0,0.1557250404610715,hiphop
